policy,timestep,sensitivity_weighted_tile_error,mean_assigned_noise_std,sensitivity_weighted_mean_assigned_noise_std,capacity_utilization,shards_on_faulted_tiles,shards_on_unavailable_tiles,projections_on_faulted_tiles,projections_on_unavailable_tiles,placement_feasible,service_failure,available_capacity_utilization
sequential,116,58.037112454232535,0.0270051365107054,0.02682225202789123,0.857421875,55,0,32,0,True,False,0.857421875
sequential,117,58.495506060409944,0.027122307071730654,0.02694031831655288,0.857421875,55,0,32,0,True,False,0.857421875
sequential,118,58.72382656365875,0.027175000741390405,0.026994546284108165,0.857421875,55,0,32,0,True,False,0.857421875
sequential,119,58.25753717259191,0.027185146831001886,0.02688136521091372,0.857421875,55,0,32,0,True,False,0.857421875
hardware_only,0,33.54585304432237,0.023508596600038525,0.01966664905657476,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,1,33.87045527702166,0.023629846551768963,0.01975112102939569,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,2,34.11325635751026,0.02372547380062535,0.01981174781681842,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,3,34.59832126774292,0.023901258576401525,0.019955707188810085,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,4,34.808366870991755,0.023924507952079364,0.020047541379535974,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,5,34.76630001165732,0.023916291724836503,0.020038709861044373,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,6,34.71792864176331,0.023892264472133915,0.02002118444460503,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,7,34.99859455985259,0.023982049680132487,0.02010615986581837,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,8,34.62073151268932,0.02386733526983888,0.020002198881334463,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,9,34.49701847625146,0.02379576886708591,0.01997761380026664,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,10,34.27326148262637,0.02370939277880298,0.019911504907824715,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,11,34.701998893214395,0.02387309803763345,0.02003227023600553,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,12,34.70120900835592,0.02386157814741965,0.020035857848245034,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,13,35.114545488859115,0.023956818991482418,0.02016762316675962,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,14,34.923859537650856,0.023942130400914734,0.020102055681196725,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,15,35.00219417094418,0.023969300906513124,0.020124357910333793,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,16,34.44676792101768,0.023778058541392033,0.019970386000922366,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,17,34.024471601041014,0.023646826442421044,0.01984296434612525,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,18,33.90433696251958,0.02361480943776446,0.01978835581072795,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,19,34.42817232551734,0.02384045747652036,0.019907555772263837,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,20,34.63730372600046,0.023925850505175112,0.019949392802137183,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,21,34.798346302192186,0.023993440269626312,0.01998944808790662,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,22,34.68478592480398,0.023931221249686833,0.01996628197068948,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,23,34.95941550604436,0.024012657462700083,0.020052046556890087,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,24,34.961670161485394,0.024026711707122738,0.02004886277260068,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,25,35.64364527936242,0.024236321352174735,0.02026443704859969,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,26,35.6553251148181,0.024232956137126817,0.02027306287501992,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,27,35.71306853354975,0.024250813116414634,0.020280660069028022,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,28,35.62199326751231,0.02422128300120196,0.02025961800541748,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,29,35.58352059607116,0.024212240760869027,0.02024912086396831,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,30,35.47933766857572,0.02419142194531892,0.020193032737719455,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,31,35.26112112753533,0.024143354294681247,0.02011969199475988,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,32,35.592334229396215,0.024252403933958784,0.020197096717173384,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,33,35.413748919663256,0.024191290866316703,0.020143243880861392,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,34,36.20145834098385,0.024457084475893724,0.020378840609583285,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,35,36.7881247205742,0.024649739098694515,0.020539489056159585,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,36,36.85851789265194,0.02465581542250398,0.02056322177714099,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,37,37.047833176265605,0.024688405434649646,0.02062168422533157,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,38,37.26169871807935,0.02479456818086147,0.020666326911615525,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,39,37.26480514741205,0.024773007942130738,0.0206835609603979,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,40,37.09427106578092,0.0247250320405216,0.020634916643950646,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,41,37.122838827191124,0.024700552026999067,0.020661709221909602,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,42,36.91848840446786,0.02463509254679573,0.020621346603923587,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,43,36.85262287874573,0.024636325693964997,0.020575810748042423,0.857421875,0,0,0,0,True,False,0.857421875
hardware_only,44,37.122553005161556,0.024798706218038837,0.020666294097189838,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,45,37.49523220183853,0.02491529233083335,0.020779823934325065,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,46,37.46704730975663,0.024923233363528096,0.020769006419460154,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,47,37.69941820826699,0.024982672017322037,0.020841460760940143,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,48,37.66326596974031,0.024964961140846405,0.02084251988828297,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,49,37.757608296973125,0.024984901872146057,0.02087462570362728,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,50,38.306110108305745,0.02517831947373517,0.021021823678416752,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,51,38.546282728217406,0.025269928467249,0.02107333639648703,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,52,38.39972019926735,0.025236941466888964,0.021036344300370508,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,53,37.965870413918495,0.025067552767377346,0.020928020759959347,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,54,37.46973451439992,0.0249488191352722,0.020769366967705358,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,55,37.66739226350728,0.02500095982053815,0.020832660908327152,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,56,37.99253091388172,0.02510441330576416,0.02092122640524267,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,57,38.10585638720548,0.02511949948451138,0.02096073126763173,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,58,38.1204321867,0.0251244497088229,0.020961075245408377,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,59,37.491298183347375,0.024944927814899303,0.020781562830346666,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,60,37.258906600223696,0.02483632396305643,0.020733439529555853,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,61,37.7441105129397,0.025001993430625695,0.02086718572721754,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,62,37.76489883847366,0.02503843028968551,0.020859425962886858,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,63,37.628378801226056,0.02495970372137735,0.02083388937005917,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,64,37.589067082551445,0.02497737592367877,0.020820331217889985,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,65,37.621410766565404,0.024985036598127487,0.020821159064887823,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,66,37.293239617152835,0.02487782328607816,0.020726863016742154,0.857421875,13,0,8,0,True,False,0.857421875
hardware_only,67,37.76515838211448,0.025087124783588943,0.020853354591469715,0.857421875,26,0,14,0,True,False,0.857421875
hardware_only,68,39.00951677114274,0.02540477655192832,0.021162647213947988,0.857421875,42,0,24,0,True,False,0.857421875
hardware_only,69,39.28277110677504,0.02549633118185164,0.021236502015301258,0.857421875,42,0,24,0,True,False,0.857421875
hardware_only,70,40.573038953305364,0.025918886430100124,0.02156708833473802,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,71,40.753333544522285,0.025979392205714005,0.021606031648650867,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,72,40.430882469547576,0.025897769411727993,0.021506082427233054,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,73,39.94162324141886,0.025714843465284208,0.021389394953928973,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,74,40.38883968435227,0.025881521917176718,0.021490271624968613,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,75,40.520966148453894,0.025907719051604387,0.021536068579334933,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,76,40.558465306271934,0.02592011838203872,0.021536117766045224,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,77,41.25118947079824,0.02616609043247363,0.021717468901494775,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,78,41.19632710757043,0.02616200004993432,0.021697193115219737,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,79,41.477179130267594,0.026234003881216862,0.021786562621535062,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,80,41.537942756743526,0.026256193201708158,0.02180499055435172,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,81,40.995896423272775,0.026108431513851837,0.02165366314190832,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,82,41.10864710271088,0.026135889760454712,0.02168841971407385,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,83,40.88798453010916,0.026003218423046173,0.021664311441541205,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,84,40.739127394488335,0.02597608164504333,0.02161900836501863,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,85,40.960413599992634,0.026032720101104998,0.021682862537948083,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,86,41.27128309825854,0.026128606728072348,0.021761043649525125,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,87,41.53153943522846,0.026208419584860556,0.02182642571400618,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,88,42.01318505015753,0.026346285326229107,0.021952146549858078,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,89,42.30294180604913,0.026442035705314344,0.022034409635668703,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,90,41.92607444178863,0.026330461781763362,0.021937539353964426,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,91,41.728829262150285,0.026299003432140162,0.02187771854536818,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,92,41.35930414726426,0.0261627797210371,0.02178937207910115,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,93,41.419860129651155,0.026175791512962895,0.021807382136879938,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,94,41.69141497483717,0.02624589395487852,0.021885957696311156,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,95,42.224633022364095,0.026415419983243715,0.022030217424799325,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,96,41.73907364692328,0.026275218687463082,0.021894952632020414,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,97,41.78432020001504,0.026276341958725746,0.021912727356409468,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,98,42.028991842582265,0.026347782872704825,0.021977901419695585,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,99,41.894452376888594,0.026317289372832994,0.021934314615177627,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,100,41.92735886661417,0.026329447547362057,0.021938494576655955,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,101,42.23025019358824,0.026409528579385038,0.0220209644811833,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,102,41.74432638042007,0.026260715938889033,0.02189716471198201,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,103,41.96710285300249,0.02632628412118013,0.021957622972105642,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,104,42.06722121426154,0.026355030270884268,0.02198388094039049,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,105,42.00964506020687,0.026370374870725653,0.021942369267346034,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,106,42.17981898275021,0.0264096553483295,0.02199772896139984,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,107,42.30543996756191,0.02641634243781884,0.022040807766177704,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,108,42.476975767254146,0.026450024857204775,0.022097969942306103,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,109,42.27345943992001,0.026398498575543942,0.02204704702990051,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,110,42.13310067527838,0.026360922067700437,0.022011992811562277,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,111,42.159306919052405,0.02636402284598028,0.022016505849338,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,112,42.47649416280718,0.02647898037082829,0.022096197118929753,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,113,42.4442687651366,0.02647198262531026,0.022082509393275697,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,114,42.49815971128755,0.026492589568469466,0.022093158954314657,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,115,42.53723986943939,0.02654366083644492,0.022080123026489366,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,116,42.547517890848326,0.026536803176764472,0.022082578149933505,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,117,43.03424496744029,0.026656470419845563,0.022227053860348633,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,118,43.2266203564974,0.026709054911380793,0.02227874083116075,0.857421875,55,0,29,0,True,False,0.857421875
hardware_only,119,43.44416915993592,0.026733319407557403,0.02234752474774122,0.857421875,55,0,29,0,True,False,0.857421875
static_sensitivity,0,22.2047641121335,0.023508596600038543,0.016219161806348782,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,1,22.392235173848043,0.023629846551768988,0.016276977373606772,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,2,22.5275253747445,0.023725473800625355,0.016315192461125717,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,3,22.856792163713468,0.023901258576401522,0.016435548900609866,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,4,23.076680091170303,0.023924507952079344,0.016551229488754583,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,5,23.059828641864602,0.023916291724836506,0.016546282195249996,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,6,23.016858628573225,0.023892264472133936,0.016529480098474485,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,7,23.216171244887057,0.023982049680132494,0.016605510116177894,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,8,22.980774044095458,0.02386733526983887,0.016522297637742486,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,9,22.92809950227463,0.023795768867085922,0.016518990978727846,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,10,22.775076714282893,0.023709392778802994,0.016464668243322877,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,11,23.051778992723296,0.023873098037633444,0.01655818996661375,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,12,23.062021966992173,0.023861578147419644,0.016567403294671185,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,13,23.374447747861616,0.02395681899148241,0.016699538685125578,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,14,23.2154739979485,0.023942130400914745,0.01662392084949229,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,15,23.268195681897247,0.023969300906513138,0.016642127897582733,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,16,22.92053467470355,0.023778058541392012,0.016522554833837487,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,17,22.629499389286785,0.023646826442421012,0.01641007745163794,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,18,22.49016279505939,0.023614809437764433,0.01634143095552383,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,19,22.748729889545974,0.02384045747652034,0.01639865982403099,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,20,22.840811551632974,0.02392585050517512,0.01641347489335985,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,21,22.931767995323575,0.023993440269626316,0.01643847839546284,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,22,22.878919707323103,0.02393122124968683,0.01643258181596384,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,23,23.07755014018631,0.024012657462700097,0.01651224743432181,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,24,23.06986731976224,0.02402671170712273,0.016503546432466206,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,25,23.572719906408675,0.02423632135217476,0.016705278085087823,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,26,23.592948526721873,0.024232956137126827,0.016719058710860435,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,27,23.610871917096045,0.024250813116414634,0.016718370133225555,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,28,23.565431057052074,0.024221283001201972,0.016706201839178845,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,29,23.5411305209637,0.024212240760869037,0.016697264579027662,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,30,23.410312531812,0.024191421945318925,0.016624875624387254,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,31,23.235986055268036,0.02414335429468125,0.01654820301516332,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,32,23.420318623566477,0.02425240393395881,0.016599426879530695,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,33,23.297279705550512,0.024191290866316703,0.01655303466592685,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,34,23.842898766372134,0.02445708447589372,0.016757612103900383,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,35,24.220154833034602,0.024649739098694532,0.016887300206918972,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,36,24.28112259744381,0.02465581542250398,0.016915330272993162,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,37,24.424063436948884,0.024688405434649664,0.016975859847132353,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,38,24.51987474333936,0.024794568180861468,0.01699003580088541,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,39,24.56721719441141,0.02477300794213075,0.017024908278056985,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,40,24.4551498850036,0.024725032040521604,0.016983043333617817,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,41,24.523639985574192,0.024700552026999053,0.017029821025939057,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,42,24.431976556212568,0.024635092546795703,0.017011964118333587,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,43,24.322177091894428,0.024636325693965008,0.01694540603039477,0.857421875,0,0,0,0,True,False,0.857421875
static_sensitivity,44,24.57003540444945,0.024798706218038834,0.01703972681029463,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,45,24.846211883012913,0.024915292330833345,0.017145309762854395,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,46,24.81276847300161,0.024923233363528096,0.017128329048456032,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,47,24.990628615101624,0.02498267201732204,0.017200001901058314,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,48,24.987444147582817,0.024964961140846394,0.017210133345177802,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,49,25.063667055611045,0.024984901872146047,0.017243894626852625,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,50,25.41589682995302,0.02517831947373517,0.017358905442248943,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,51,25.550700000394567,0.025269928467248997,0.017389425391351993,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,52,25.450644692387748,0.02523694146688896,0.017355788868441146,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,53,25.198881526317013,0.025067552767377342,0.01728406114013552,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,54,24.807522531157918,0.024948819135272186,0.017122356217282145,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,55,24.963485542634306,0.025000959820538154,0.017186097174212718,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,56,25.174429479566363,0.02510441330576415,0.01725845843624378,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,57,25.273610742713853,0.02511949948451139,0.017303906631620906,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,58,25.27130129867402,0.025124449708822893,0.017300101031184106,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,59,24.844087919118614,0.024944927814899313,0.017142606184845522,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,60,24.730005102051816,0.02483632396305643,0.017123646852146457,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,61,25.04494161502312,0.02500199343062568,0.017230915817851713,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,62,25.0233380557955,0.025038430289685495,0.017206174382261415,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,63,24.969136332875987,0.02495970372137735,0.017204507822473118,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,64,24.940541920936614,0.024977375923678772,0.01718620507770465,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,65,24.946736107933777,0.024985036598127463,0.017181765679548995,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,66,24.72063562737936,0.024877823286078148,0.017100612904316605,0.857421875,13,0,8,0,True,False,0.857421875
static_sensitivity,67,25.020568802054285,0.025087124783588936,0.01719512307840414,0.857421875,26,0,13,0,True,False,0.857421875
static_sensitivity,68,26.30479092315368,0.025404776551928306,0.017520964136793975,0.857421875,42,0,28,0,True,False,0.857421875
static_sensitivity,69,26.47143030781928,0.02549633118185164,0.017577515479699275,0.857421875,42,0,28,0,True,False,0.857421875
static_sensitivity,70,27.209148419347848,0.025918886430100135,0.017802664032946183,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,71,27.303081210705244,0.025979392205713995,0.017825136522808652,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,72,27.054048569294213,0.025897769411728007,0.017725695424915415,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,73,26.759730820816344,0.025714843465284225,0.017647233849771456,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,74,27.01853278844374,0.025881521917176725,0.017710076165209317,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,75,27.130534772599216,0.02590771905160439,0.017760425765016068,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,76,27.127901961869238,0.025920118382038684,0.01775087315119363,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,77,27.58955676929933,0.02616609043247364,0.017894253854302065,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,78,27.54272567684344,0.02616200004993429,0.017870514353784506,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,79,27.771514534455825,0.026234003881216876,0.0179624587359028,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,80,27.819671149349166,0.026256193201708154,0.01797970895208496,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,81,27.458787021596454,0.026108431513851827,0.017847327381902926,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,82,27.52394999575834,0.026135889760454695,0.017877313827612176,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,83,27.47341436983654,0.026003218423046166,0.01790445282861361,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,84,27.364383822514807,0.025976081645043315,0.01785877257774788,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,85,27.520352849722475,0.026032720101104988,0.01791806218031563,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,86,27.71419550545492,0.026128606728072372,0.017978608544150742,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,87,27.89991508806078,0.026208419584860542,0.018034763632321014,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,88,28.208631195647317,0.02634628532622912,0.0181382167731046,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,89,28.40888270824162,0.026442035705314337,0.018209012538344713,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,90,28.156127255476548,0.026330461781763338,0.01812818034920652,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,91,28.010851319810914,0.02629900343214017,0.018066750183525535,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,92,27.794920526612426,0.026162779721037085,0.01800811212621975,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,93,27.839894790103383,0.026175791512962874,0.018026072520199984,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,94,28.025917524764452,0.026245893954878547,0.018097847869801433,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,95,28.393112946722308,0.026415419983243763,0.018220756071466778,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,96,28.052839837168147,0.026275218687463117,0.018100188331722174,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,97,28.093288348346533,0.026276341958725753,0.018122135502370382,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,98,28.248854110107274,0.026347782872704836,0.018175892128273873,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,99,28.133733570753648,0.026317289372833036,0.018129121717508564,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,100,28.14105452018096,0.026329447547362057,0.018127346072348765,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,101,28.33955426042547,0.02640952857938502,0.018199456138206463,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,102,28.041223253715337,0.026260715938889005,0.018103136514720952,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,103,28.191771510479153,0.026326284121180127,0.018155642213005637,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,104,28.262787454445633,0.026355030270884258,0.018179298585638867,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,105,28.146784179149556,0.026370374870725653,0.018111614358035454,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,106,28.28970141762551,0.026409655348329487,0.018170626937218413,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,107,28.386306183358133,0.02641634243781883,0.0182198530477983,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,108,28.535021174412933,0.026450024857204765,0.018283203902190952,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,109,28.420426362343388,0.026398498575543935,0.018243850220827362,0.857421875,55,0,32,0,True,False,0.857421875
static_sensitivity,110,28.344690755708633,0.026360922067700448,0.018218097716101746,0.857421875,55,0,32,0,True,False,0.857421875
