policy,module_name,shard_id,projection_id,block_id,projection_name,execution_index,tile_id,tier_start,tiers_used,used_rows,used_cols,weights_in_shard,group_total_weights,module_num_weights,shard_weight,sensitivity_score,shard_importance,utilization
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r62c1,embedding/token_embedding,embedding,token_embedding,-100,47,4,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r63c0,embedding/token_embedding,embedding,token_embedding,-100,1,4,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r63c1,embedding/token_embedding,embedding,token_embedding,-100,14,4,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r64c0,embedding/token_embedding,embedding,token_embedding,-100,60,4,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r64c1,embedding/token_embedding,embedding,token_embedding,-100,61,4,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r65c0,embedding/token_embedding,embedding,token_embedding,-100,62,4,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r65c1,embedding/token_embedding,embedding,token_embedding,-100,63,4,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r66c0,embedding/token_embedding,embedding,token_embedding,-100,0,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r66c1,embedding/token_embedding,embedding,token_embedding,-100,1,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r67c0,embedding/token_embedding,embedding,token_embedding,-100,2,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r67c1,embedding/token_embedding,embedding,token_embedding,-100,3,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r68c0,embedding/token_embedding,embedding,token_embedding,-100,4,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r68c1,embedding/token_embedding,embedding,token_embedding,-100,5,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r69c0,embedding/token_embedding,embedding,token_embedding,-100,6,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r69c1,embedding/token_embedding,embedding,token_embedding,-100,8,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r70c0,embedding/token_embedding,embedding,token_embedding,-100,42,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r70c1,embedding/token_embedding,embedding,token_embedding,-100,31,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r71c0,embedding/token_embedding,embedding,token_embedding,-100,16,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r71c1,embedding/token_embedding,embedding,token_embedding,-100,21,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r72c0,embedding/token_embedding,embedding,token_embedding,-100,36,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r72c1,embedding/token_embedding,embedding,token_embedding,-100,41,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r73c0,embedding/token_embedding,embedding,token_embedding,-100,29,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r73c1,embedding/token_embedding,embedding,token_embedding,-100,20,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r74c0,embedding/token_embedding,embedding,token_embedding,-100,11,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r74c1,embedding/token_embedding,embedding,token_embedding,-100,50,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r75c0,embedding/token_embedding,embedding,token_embedding,-100,39,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r75c1,embedding/token_embedding,embedding,token_embedding,-100,48,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r76c0,embedding/token_embedding,embedding,token_embedding,-100,3,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r76c1,embedding/token_embedding,embedding,token_embedding,-100,30,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r77c0,embedding/token_embedding,embedding,token_embedding,-100,24,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r77c1,embedding/token_embedding,embedding,token_embedding,-100,55,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r78c0,embedding/token_embedding,embedding,token_embedding,-100,4,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r78c1,embedding/token_embedding,embedding,token_embedding,-100,57,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r79c0,embedding/token_embedding,embedding,token_embedding,-100,54,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r79c1,embedding/token_embedding,embedding,token_embedding,-100,49,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r80c0,embedding/token_embedding,embedding,token_embedding,-100,10,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r80c1,embedding/token_embedding,embedding,token_embedding,-100,0,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r81c0,embedding/token_embedding,embedding,token_embedding,-100,60,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r81c1,embedding/token_embedding,embedding,token_embedding,-100,28,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r82c0,embedding/token_embedding,embedding,token_embedding,-100,44,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r82c1,embedding/token_embedding,embedding,token_embedding,-100,26,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r83c0,embedding/token_embedding,embedding,token_embedding,-100,52,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r83c1,embedding/token_embedding,embedding,token_embedding,-100,12,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r84c0,embedding/token_embedding,embedding,token_embedding,-100,35,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r84c1,embedding/token_embedding,embedding,token_embedding,-100,53,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r85c0,embedding/token_embedding,embedding,token_embedding,-100,38,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r85c1,embedding/token_embedding,embedding,token_embedding,-100,32,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r86c0,embedding/token_embedding,embedding,token_embedding,-100,58,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r86c1,embedding/token_embedding,embedding,token_embedding,-100,13,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r87c0,embedding/token_embedding,embedding,token_embedding,-100,51,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r87c1,embedding/token_embedding,embedding,token_embedding,-100,62,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r88c0,embedding/token_embedding,embedding,token_embedding,-100,2,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r88c1,embedding/token_embedding,embedding,token_embedding,-100,27,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r89c0,embedding/token_embedding,embedding,token_embedding,-100,37,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r89c1,embedding/token_embedding,embedding,token_embedding,-100,5,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r90c0,embedding/token_embedding,embedding,token_embedding,-100,34,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r90c1,embedding/token_embedding,embedding,token_embedding,-100,56,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r91c0,embedding/token_embedding,embedding,token_embedding,-100,43,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r91c1,embedding/token_embedding,embedding,token_embedding,-100,6,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r92c0,embedding/token_embedding,embedding,token_embedding,-100,61,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r92c1,embedding/token_embedding,embedding,token_embedding,-100,8,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r93c0,embedding/token_embedding,embedding,token_embedding,-100,63,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r93c1,embedding/token_embedding,embedding,token_embedding,-100,15,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r94c0,embedding/token_embedding,embedding,token_embedding,-100,17,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r94c1,embedding/token_embedding,embedding,token_embedding,-100,47,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r95c0,embedding/token_embedding,embedding,token_embedding,-100,1,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r95c1,embedding/token_embedding,embedding,token_embedding,-100,14,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r96c0,embedding/token_embedding,embedding,token_embedding,-100,10,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r96c1,embedding/token_embedding,embedding,token_embedding,-100,11,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r97c0,embedding/token_embedding,embedding,token_embedding,-100,12,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r97c1,embedding/token_embedding,embedding,token_embedding,-100,13,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r98c0,embedding/token_embedding,embedding,token_embedding,-100,14,6,1,81,512,41472,38597376,38597376,0.0010744771872574965,0.0,0.0,0.158203125
random,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r98c1,embedding/token_embedding,embedding,token_embedding,-100,15,6,1,81,256,20736,38597376,38597376,0.0005372385936287483,0.0,0.0,0.0791015625
random,decoder_stack.layers.0.pos_embedding,decoder_stack.layers.0.pos_embedding#r0c0,embedding/pos_embedding,embedding,pos_embedding,-99,57,7,1,12,512,6144,9216,9216,0.6666666666666666,0.0,0.0,0.0234375
random,decoder_stack.layers.0.pos_embedding,decoder_stack.layers.0.pos_embedding#r0c1,embedding/pos_embedding,embedding,pos_embedding,-99,58,7,1,12,256,3072,9216,9216,0.3333333333333333,0.0,0.0,0.01171875
random,decoder_stack.layers.0.q_proj_in,decoder_stack.layers.0.q_proj_in#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,36,0,1,512,512,262144,3538944,589824,0.07407407407407407,0.1470328324688417,0.010891320923617902,1.0
random,decoder_stack.layers.0.q_proj_in,decoder_stack.layers.0.q_proj_in#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,37,0,1,512,256,131072,3538944,589824,0.037037037037037035,0.1470328324688417,0.005445660461808951,0.5
random,decoder_stack.layers.0.q_proj_in,decoder_stack.layers.0.q_proj_in#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,38,0,1,256,512,131072,3538944,589824,0.037037037037037035,0.1470328324688417,0.005445660461808951,0.5
random,decoder_stack.layers.0.q_proj_in,decoder_stack.layers.0.q_proj_in#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,39,0,1,256,256,65536,3538944,589824,0.018518518518518517,0.1470328324688417,0.0027228302309044755,0.25
random,decoder_stack.layers.0.k_proj_in,decoder_stack.layers.0.k_proj_in#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,2,13,1,512,512,262144,3538944,589824,0.07407407407407407,0.1470328324688417,0.010891320923617902,1.0
random,decoder_stack.layers.0.k_proj_in,decoder_stack.layers.0.k_proj_in#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,3,13,1,512,256,131072,3538944,589824,0.037037037037037035,0.1470328324688417,0.005445660461808951,0.5
random,decoder_stack.layers.0.k_proj_in,decoder_stack.layers.0.k_proj_in#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,4,13,1,256,512,131072,3538944,589824,0.037037037037037035,0.1470328324688417,0.005445660461808951,0.5
random,decoder_stack.layers.0.k_proj_in,decoder_stack.layers.0.k_proj_in#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,5,13,1,256,256,65536,3538944,589824,0.018518518518518517,0.1470328324688417,0.0027228302309044755,0.25
random,decoder_stack.layers.0.v_proj_in,decoder_stack.layers.0.v_proj_in#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,16,12,1,512,512,262144,3538944,589824,0.07407407407407407,0.1470328324688417,0.010891320923617902,1.0
random,decoder_stack.layers.0.v_proj_in,decoder_stack.layers.0.v_proj_in#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,17,12,1,512,256,131072,3538944,589824,0.037037037037037035,0.1470328324688417,0.005445660461808951,0.5
random,decoder_stack.layers.0.v_proj_in,decoder_stack.layers.0.v_proj_in#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,20,12,1,256,512,131072,3538944,589824,0.037037037037037035,0.1470328324688417,0.005445660461808951,0.5
random,decoder_stack.layers.0.v_proj_in,decoder_stack.layers.0.v_proj_in#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,21,12,1,256,256,65536,3538944,589824,0.018518518518518517,0.1470328324688417,0.0027228302309044755,0.25
random,decoder_stack.layers.0.q_proj_out,decoder_stack.layers.0.q_proj_out#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,36,1,1,512,512,262144,3538944,589824,0.07407407407407407,0.1470328324688417,0.010891320923617902,1.0
random,decoder_stack.layers.0.q_proj_out,decoder_stack.layers.0.q_proj_out#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,37,1,1,512,256,131072,3538944,589824,0.037037037037037035,0.1470328324688417,0.005445660461808951,0.5
random,decoder_stack.layers.0.q_proj_out,decoder_stack.layers.0.q_proj_out#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,38,1,1,256,512,131072,3538944,589824,0.037037037037037035,0.1470328324688417,0.005445660461808951,0.5
random,decoder_stack.layers.0.q_proj_out,decoder_stack.layers.0.q_proj_out#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,39,1,1,256,256,65536,3538944,589824,0.018518518518518517,0.1470328324688417,0.0027228302309044755,0.25
random,decoder_stack.layers.0.k_proj_out,decoder_stack.layers.0.k_proj_out#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,41,1,1,512,512,262144,3538944,589824,0.07407407407407407,0.1470328324688417,0.010891320923617902,1.0
random,decoder_stack.layers.0.k_proj_out,decoder_stack.layers.0.k_proj_out#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,42,1,1,512,256,131072,3538944,589824,0.037037037037037035,0.1470328324688417,0.005445660461808951,0.5
random,decoder_stack.layers.0.k_proj_out,decoder_stack.layers.0.k_proj_out#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,43,1,1,256,512,131072,3538944,589824,0.037037037037037035,0.1470328324688417,0.005445660461808951,0.5
random,decoder_stack.layers.0.k_proj_out,decoder_stack.layers.0.k_proj_out#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,44,1,1,256,256,65536,3538944,589824,0.018518518518518517,0.1470328324688417,0.0027228302309044755,0.25
random,decoder_stack.layers.0.v_proj_out,decoder_stack.layers.0.v_proj_out#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,23,4,1,512,512,262144,3538944,589824,0.07407407407407407,0.1470328324688417,0.010891320923617902,1.0
random,decoder_stack.layers.0.v_proj_out,decoder_stack.layers.0.v_proj_out#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,25,4,1,512,256,131072,3538944,589824,0.037037037037037035,0.1470328324688417,0.005445660461808951,0.5
random,decoder_stack.layers.0.v_proj_out,decoder_stack.layers.0.v_proj_out#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,7,4,1,256,512,131072,3538944,589824,0.037037037037037035,0.1470328324688417,0.005445660461808951,0.5
random,decoder_stack.layers.0.v_proj_out,decoder_stack.layers.0.v_proj_out#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,22,4,1,256,256,65536,3538944,589824,0.018518518518518517,0.1470328324688417,0.0027228302309044755,0.25
random,decoder_stack.layers.0.out_proj,decoder_stack.layers.0.out_proj#r0c0,block_0/attn.c_proj,block_0,attn.c_proj,1,23,3,1,512,512,262144,589824,589824,0.4444444444444444,13.285155910503299,5.904513738001466,1.0
random,decoder_stack.layers.0.out_proj,decoder_stack.layers.0.out_proj#r0c1,block_0/attn.c_proj,block_0,attn.c_proj,1,25,3,1,512,256,131072,589824,589824,0.2222222222222222,13.285155910503299,2.952256869000733,0.5
random,decoder_stack.layers.0.out_proj,decoder_stack.layers.0.out_proj#r1c0,block_0/attn.c_proj,block_0,attn.c_proj,1,7,3,1,256,512,131072,589824,589824,0.2222222222222222,13.285155910503299,2.952256869000733,0.5
random,decoder_stack.layers.0.out_proj,decoder_stack.layers.0.out_proj#r1c1,block_0/attn.c_proj,block_0,attn.c_proj,1,22,3,1,256,256,65536,589824,589824,0.1111111111111111,13.285155910503299,1.4761284345003665,0.25
random,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r0c0,block_0/mlp.c_fc,block_0,mlp.c_fc,2,55,1,1,512,512,262144,2359296,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803,1.0
random,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r0c1,block_0/mlp.c_fc,block_0,mlp.c_fc,2,56,1,1,512,512,262144,2359296,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803,1.0
random,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r0c2,block_0/mlp.c_fc,block_0,mlp.c_fc,2,57,1,1,512,512,262144,2359296,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803,1.0
random,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r0c3,block_0/mlp.c_fc,block_0,mlp.c_fc,2,58,1,1,512,512,262144,2359296,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803,1.0
random,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r0c4,block_0/mlp.c_fc,block_0,mlp.c_fc,2,45,13,1,512,512,262144,2359296,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803,1.0
random,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r0c5,block_0/mlp.c_fc,block_0,mlp.c_fc,2,33,13,1,512,512,262144,2359296,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803,1.0
random,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r1c0,block_0/mlp.c_fc,block_0,mlp.c_fc,2,19,13,1,256,512,131072,2359296,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401,0.5
random,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r1c1,block_0/mlp.c_fc,block_0,mlp.c_fc,2,59,13,1,256,512,131072,2359296,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401,0.5
random,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r1c2,block_0/mlp.c_fc,block_0,mlp.c_fc,2,46,13,1,256,512,131072,2359296,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401,0.5
random,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r1c3,block_0/mlp.c_fc,block_0,mlp.c_fc,2,9,13,1,256,512,131072,2359296,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401,0.5
random,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r1c4,block_0/mlp.c_fc,block_0,mlp.c_fc,2,40,13,1,256,512,131072,2359296,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401,0.5
random,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r1c5,block_0/mlp.c_fc,block_0,mlp.c_fc,2,18,13,1,256,512,131072,2359296,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401,0.5
random,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r0c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,14,2,1,512,512,262144,2359296,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291,1.0
random,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r0c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,15,2,1,512,256,131072,2359296,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456,0.5
random,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r1c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,16,2,1,512,512,262144,2359296,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291,1.0
random,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r1c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,17,2,1,512,256,131072,2359296,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456,0.5
random,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r2c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,20,2,1,512,512,262144,2359296,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291,1.0
random,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r2c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,21,2,1,512,256,131072,2359296,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456,0.5
random,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r3c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,24,2,1,512,512,262144,2359296,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291,1.0
