policy,module_name,shard_id,projection_id,block_id,projection_name,execution_index,tile_id,tier_start,tiers_used,used_rows,used_cols,weights_in_shard,group_total_weights,module_num_weights,shard_weight,sensitivity_score,shard_importance,utilization
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r18c1,embedding/token_embedding,embedding,token_embedding,-100,36,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r19c0,embedding/token_embedding,embedding,token_embedding,-100,50,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r19c1,embedding/token_embedding,embedding,token_embedding,-100,60,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r20c0,embedding/token_embedding,embedding,token_embedding,-100,1,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r20c1,embedding/token_embedding,embedding,token_embedding,-100,13,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r21c0,embedding/token_embedding,embedding,token_embedding,-100,45,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r21c1,embedding/token_embedding,embedding,token_embedding,-100,14,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r22c0,embedding/token_embedding,embedding,token_embedding,-100,3,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r22c1,embedding/token_embedding,embedding,token_embedding,-100,0,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r23c0,embedding/token_embedding,embedding,token_embedding,-100,31,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r23c1,embedding/token_embedding,embedding,token_embedding,-100,59,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r24c0,embedding/token_embedding,embedding,token_embedding,-100,44,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r24c1,embedding/token_embedding,embedding,token_embedding,-100,18,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r25c0,embedding/token_embedding,embedding,token_embedding,-100,57,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r25c1,embedding/token_embedding,embedding,token_embedding,-100,8,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r26c0,embedding/token_embedding,embedding,token_embedding,-100,26,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
