policy,timestep,sensitivity_weighted_variance_proxy,quality_proxy_delta_nll,weighted_noise_sum,mean_weighted_tile_noise,reference_noise_std,proxy_noise_scaling,shard_weight,shards_on_faulted,shards_on_unavailable,projections_on_faulted,projections_on_unavailable,available_tiles,faulted_tiles
sequential,63,55.84749633198549,55.84749633198549,55.84749633198549,0.026064821678496074,0.023,variance_ratio_squared,48.000000000000284,25,0,24,0,72,4
sequential,64,56.10714214249576,56.10714214249576,56.10714214249576,0.02598261230596635,0.023,variance_ratio_squared,48.000000000000284,25,0,24,0,72,4
sequential,65,56.046455389370074,56.046455389370074,56.046455389370074,0.025875009149613715,0.023,variance_ratio_squared,48.000000000000284,25,0,24,0,72,4
sequential,66,56.46675805556328,56.46675805556328,56.46675805556328,0.025917191427212303,0.023,variance_ratio_squared,48.000000000000284,25,0,24,0,72,4
sequential,67,57.301500298814354,57.301500298814354,57.301500298814354,0.026019148269611745,0.023,variance_ratio_squared,48.000000000000284,25,0,24,0,72,4
sequential,68,56.48323510548699,56.48323510548699,56.48323510548699,0.026069524473921874,0.023,variance_ratio_squared,48.000000000000284,25,0,24,0,72,4
sequential,69,57.44754741707701,57.44754741707701,57.44754741707701,0.026323316860197482,0.023,variance_ratio_squared,48.000000000000284,25,0,24,0,72,4
sequential,70,58.1937786567381,58.1937786567381,58.1937786567381,0.026562781614892544,0.023,variance_ratio_squared,48.000000000000284,25,0,24,0,72,4
sequential,71,59.37087418954388,59.37087418954388,59.37087418954388,0.026880224277542112,0.023,variance_ratio_squared,48.000000000000284,32,0,31,0,72,5
sequential,72,59.40891890834125,59.40891890834125,59.40891890834125,0.026806614437721383,0.023,variance_ratio_squared,48.000000000000284,32,0,31,0,72,5
sequential,73,60.922910430337765,60.922910430337765,60.922910430337765,0.02694213120075473,0.023,variance_ratio_squared,48.000000000000284,32,0,31,0,72,5
sequential,74,60.531266091219074,60.531266091219074,60.531266091219074,0.02692763116369663,0.023,variance_ratio_squared,48.000000000000284,32,0,31,0,72,5
sequential,75,61.55625599689486,61.55625599689486,61.55625599689486,0.027060075616540235,0.023,variance_ratio_squared,48.000000000000284,32,0,31,0,72,5
sequential,76,60.99658748991129,60.99658748991129,60.99658748991129,0.026966450107172326,0.023,variance_ratio_squared,48.000000000000284,32,0,31,0,72,5
sequential,77,61.07049742270313,61.07049742270313,61.07049742270313,0.026970884618394027,0.023,variance_ratio_squared,48.000000000000284,32,0,31,0,72,5
sequential,78,58.95181819256306,58.95181819256306,58.95181819256306,0.02665574877030934,0.023,variance_ratio_squared,48.000000000000284,32,0,31,0,72,5
sequential,79,59.96718716897032,59.96718716897032,59.96718716897032,0.026716040095919824,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,80,61.80760058930994,61.80760058930994,61.80760058930994,0.02710241554297163,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,81,64.51067329561265,64.51067329561265,64.51067329561265,0.027369852298997424,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,82,64.14653473048594,64.14653473048594,64.14653473048594,0.02727911168620949,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,83,63.962894853089026,63.962894853089026,63.962894853089026,0.027192703442368914,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,84,63.52628634942791,63.52628634942791,63.52628634942791,0.02704462002985099,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,85,63.46035166580885,63.46035166580885,63.46035166580885,0.026999304331347656,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,86,63.438835426505506,63.438835426505506,63.438835426505506,0.026762663805303417,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,87,63.26081155280848,63.26081155280848,63.26081155280848,0.02674249091850463,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,88,63.60746025126605,63.60746025126605,63.60746025126605,0.026827819278170267,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,89,63.68292813736348,63.68292813736348,63.68292813736348,0.027076325204112264,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,90,64.4194152848956,64.4194152848956,64.4194152848956,0.02711421724153656,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,91,65.10517680091206,65.10517680091206,65.10517680091206,0.027321680141401267,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,92,65.80819774921474,65.80819774921474,65.80819774921474,0.02747587489483646,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,93,65.09396555308157,65.09396555308157,65.09396555308157,0.027315116927930785,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,94,64.53423221137251,64.53423221137251,64.53423221137251,0.027369272646849675,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,95,64.40635693238586,64.40635693238586,64.40635693238586,0.02742683119440222,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,96,64.3632882271031,64.3632882271031,64.3632882271031,0.027505389922408356,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,97,63.003118896421206,63.003118896421206,63.003118896421206,0.027393705363524753,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,98,63.46141395470976,63.46141395470976,63.46141395470976,0.02745929998798032,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,99,65.31572441617757,65.31572441617757,65.31572441617757,0.02786809807259023,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,100,65.67510499873869,65.67510499873869,65.67510499873869,0.027924158293549314,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,101,65.73835587987581,65.73835587987581,65.73835587987581,0.027950892661508808,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,102,64.85083521349593,64.85083521349593,64.85083521349593,0.027902442255386004,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,103,65.19601481702809,65.19601481702809,65.19601481702809,0.02776472105757415,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,104,66.10512129657397,66.10512129657397,66.10512129657397,0.02786837386768571,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,105,66.74049620908009,66.74049620908009,66.74049620908009,0.02793820181860645,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,106,67.129568773205,67.129568773205,67.129568773205,0.027969942679632098,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,107,67.23008944543031,67.23008944543031,67.23008944543031,0.02811208828652328,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,108,67.27642707199355,67.27642707199355,67.27642707199355,0.02814975720840183,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,109,67.3988935878029,67.3988935878029,67.3988935878029,0.028167075338589042,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,110,67.37885176831912,67.37885176831912,67.37885176831912,0.02824538732817941,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,111,66.07412892098525,66.07412892098525,66.07412892098525,0.028159891843196616,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,112,66.98436327387397,66.98436327387397,66.98436327387397,0.028532383506324418,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,113,67.81945157782766,67.81945157782766,67.81945157782766,0.028554927266211234,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,114,68.57346740098248,68.57346740098248,68.57346740098248,0.028594968402643684,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,115,68.32160068121736,68.32160068121736,68.32160068121736,0.02853724237943193,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,116,69.29781783896588,69.29781783896588,69.29781783896588,0.02849331766373895,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,117,68.99411178768631,68.99411178768631,68.99411178768631,0.028536104167359362,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,118,67.99688754950391,67.99688754950391,67.99688754950391,0.028551641114778512,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
sequential,119,68.93106934389768,68.93106934389768,68.93106934389768,0.02872285371438585,0.023,variance_ratio_squared,48.000000000000284,38,0,31,0,72,6
hardware_only,0,33.97554067439904,33.97554067439904,33.97554067439904,0.023511856440073333,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,1,33.38161759054009,33.38161759054009,33.38161759054009,0.023320126939399707,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,2,33.82013618265816,33.82013618265816,33.82013618265816,0.023470353283119416,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,3,34.10251315499047,34.10251315499047,34.10251315499047,0.023607657510534237,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,4,33.69844242173949,33.69844242173949,33.69844242173949,0.023441699185421373,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,5,32.995940947959184,32.995940947959184,32.995940947959184,0.023253139769419586,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,6,33.73842055479228,33.73842055479228,33.73842055479228,0.023477501097078315,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,7,33.779109377256525,33.779109377256525,33.779109377256525,0.02346085670734113,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,8,34.13425288797329,34.13425288797329,34.13425288797329,0.023600339669348908,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,9,34.26650412337048,34.26650412337048,34.26650412337048,0.02373100934277977,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,10,34.4131476383967,34.4131476383967,34.4131476383967,0.023751408978513848,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,11,34.08041733500718,34.08041733500718,34.08041733500718,0.023739303589458964,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,12,33.94813952869036,33.94813952869036,33.94813952869036,0.023727050356495943,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,13,34.5526501905988,34.5526501905988,34.5526501905988,0.02387510877435684,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,14,35.28907300292753,35.28907300292753,35.28907300292753,0.024114140878644674,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,15,36.06327640328262,36.06327640328262,36.06327640328262,0.024358124721576148,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,16,35.40713640208772,35.40713640208772,35.40713640208772,0.024187255231858135,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,17,35.17393529609047,35.17393529609047,35.17393529609047,0.024097644182546264,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,18,35.64057076047698,35.64057076047698,35.64057076047698,0.024102428747740958,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,19,36.06994254427519,36.06994254427519,36.06994254427519,0.024288120554595827,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,20,36.299745927856755,36.299745927856755,36.299745927856755,0.024313545462348447,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,21,36.66783244660629,36.66783244660629,36.66783244660629,0.02444189288334363,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,22,37.310610826743996,37.310610826743996,37.310610826743996,0.02458422319526649,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,23,36.196698877713985,36.196698877713985,36.196698877713985,0.024288782180273732,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,24,36.08904837908859,36.08904837908859,36.08904837908859,0.024267048581935374,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,25,36.16865661810732,36.16865661810732,36.16865661810732,0.02431856108630965,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,26,35.481218690929175,35.481218690929175,35.481218690929175,0.02402976786886215,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,27,35.90954284098344,35.90954284098344,35.90954284098344,0.024234010901490747,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,28,35.6541477156947,35.6541477156947,35.6541477156947,0.02414168958560699,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,29,35.18919407103108,35.18919407103108,35.18919407103108,0.023973327453339098,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,30,35.090982890457475,35.090982890457475,35.090982890457475,0.02401480822465009,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,31,36.379862006929,36.379862006929,36.379862006929,0.024388118935893228,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,32,36.53448939833027,36.53448939833027,36.53448939833027,0.024434729019763964,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,33,35.83363688961383,35.83363688961383,35.83363688961383,0.024261059711502612,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,34,35.81257014433065,35.81257014433065,35.81257014433065,0.02431153699252035,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,35,36.5749231334608,36.5749231334608,36.5749231334608,0.02460977398287738,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,36,36.73419850772787,36.73419850772787,36.73419850772787,0.024672267536254407,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,37,36.48774141012296,36.48774141012296,36.48774141012296,0.024564513603591038,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,38,35.919440455738425,35.919440455738425,35.919440455738425,0.02438825757907527,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,39,35.84343427157911,35.84343427157911,35.84343427157911,0.0243795226581086,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,40,36.28029368105376,36.28029368105376,36.28029368105376,0.024553387809717976,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,41,36.81836598701379,36.81836598701379,36.81836598701379,0.02473012519394658,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,42,36.08171612808492,36.08171612808492,36.08171612808492,0.02449376290186979,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,43,36.35005154165572,36.35005154165572,36.35005154165572,0.024546666933813025,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,44,36.592192432960154,36.592192432960154,36.592192432960154,0.02468255761581537,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,45,36.64673779996125,36.64673779996125,36.64673779996125,0.0246617445664355,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,46,36.4723160935784,36.4723160935784,36.4723160935784,0.02461262757992003,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,47,36.35660434961021,36.35660434961021,36.35660434961021,0.024578694679191607,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,48,36.94805061118174,36.94805061118174,36.94805061118174,0.024707571629056898,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,49,37.1247008688683,37.1247008688683,37.1247008688683,0.024635717160109517,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,50,37.22609715445321,37.22609715445321,37.22609715445321,0.024614423276433976,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,51,37.09268965804166,37.09268965804166,37.09268965804166,0.024589581190932012,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,52,37.16624546438795,37.16624546438795,37.16624546438795,0.024603019526070757,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
hardware_only,53,36.92339980184213,36.92339980184213,36.92339980184213,0.024567019184110406,0.023,variance_ratio_squared,48.000000000000284,8,0,8,0,72,1
hardware_only,54,37.07583982161785,37.07583982161785,37.07583982161785,0.02463804791613947,0.023,variance_ratio_squared,48.000000000000284,8,0,8,0,72,1
hardware_only,55,37.33796361520504,37.33796361520504,37.33796361520504,0.02478671626089994,0.023,variance_ratio_squared,48.000000000000284,8,0,8,0,72,1
hardware_only,56,37.461503514323226,37.461503514323226,37.461503514323226,0.024870712812343557,0.023,variance_ratio_squared,48.000000000000284,8,0,8,0,72,1
hardware_only,57,37.59747774146194,37.59747774146194,37.59747774146194,0.024960463700903348,0.023,variance_ratio_squared,48.000000000000284,14,0,14,0,72,2
hardware_only,58,36.58096120318901,36.58096120318901,36.58096120318901,0.024656686247110485,0.023,variance_ratio_squared,48.000000000000284,14,0,14,0,72,2
hardware_only,59,37.16584461527618,37.16584461527618,37.16584461527618,0.024851791840340833,0.023,variance_ratio_squared,48.000000000000284,14,0,14,0,72,2
hardware_only,60,38.4719142687401,38.4719142687401,38.4719142687401,0.025274246334735108,0.023,variance_ratio_squared,48.000000000000284,27,0,26,0,72,4
hardware_only,61,38.51416104008957,38.51416104008957,38.51416104008957,0.02535575841499574,0.023,variance_ratio_squared,48.000000000000284,27,0,26,0,72,4
hardware_only,62,37.760172427403205,37.760172427403205,37.760172427403205,0.025129137386857327,0.023,variance_ratio_squared,48.000000000000284,27,0,26,0,72,4
hardware_only,63,38.014929478529304,38.014929478529304,38.014929478529304,0.02513797876509865,0.023,variance_ratio_squared,48.000000000000284,27,0,26,0,72,4
hardware_only,64,37.9557869580221,37.9557869580221,37.9557869580221,0.025075017024150156,0.023,variance_ratio_squared,48.000000000000284,27,0,26,0,72,4
hardware_only,65,37.92385674586551,37.92385674586551,37.92385674586551,0.02499375702711173,0.023,variance_ratio_squared,48.000000000000284,27,0,26,0,72,4
hardware_only,66,38.040264937587054,38.040264937587054,38.040264937587054,0.025040076687414408,0.023,variance_ratio_squared,48.000000000000284,27,0,26,0,72,4
hardware_only,67,38.6519853609786,38.6519853609786,38.6519853609786,0.025169329438433682,0.023,variance_ratio_squared,48.000000000000284,27,0,26,0,72,4
hardware_only,68,38.51210698429611,38.51210698429611,38.51210698429611,0.025185839246049446,0.023,variance_ratio_squared,48.000000000000284,27,0,26,0,72,4
hardware_only,69,39.11955596332546,39.11955596332546,39.11955596332546,0.02542346847361641,0.023,variance_ratio_squared,48.000000000000284,27,0,26,0,72,4
hardware_only,70,39.626537210315114,39.626537210315114,39.626537210315114,0.02565120715303949,0.023,variance_ratio_squared,48.000000000000284,27,0,26,0,72,4
hardware_only,71,40.51359556757337,40.51359556757337,40.51359556757337,0.025951208773855185,0.023,variance_ratio_squared,48.000000000000284,34,0,29,0,72,5
hardware_only,72,40.35004063087173,40.35004063087173,40.35004063087173,0.025901079241843747,0.023,variance_ratio_squared,48.000000000000284,34,0,29,0,72,5
hardware_only,73,40.82124918571531,40.82124918571531,40.82124918571531,0.02604072682782757,0.023,variance_ratio_squared,48.000000000000284,34,0,29,0,72,5
hardware_only,74,40.95524225926335,40.95524225926335,40.95524225926335,0.026032386106047856,0.023,variance_ratio_squared,48.000000000000284,34,0,29,0,72,5
hardware_only,75,41.450447827302554,41.450447827302554,41.450447827302554,0.026157278676212793,0.023,variance_ratio_squared,48.000000000000284,34,0,29,0,72,5
hardware_only,76,41.118930336717845,41.118930336717845,41.118930336717845,0.02606653382052653,0.023,variance_ratio_squared,48.000000000000284,34,0,29,0,72,5
hardware_only,77,41.361332083665665,41.361332083665665,41.361332083665665,0.026076271253979662,0.023,variance_ratio_squared,48.000000000000284,34,0,29,0,72,5
hardware_only,78,40.01123597047259,40.01123597047259,40.01123597047259,0.025776520987958133,0.023,variance_ratio_squared,48.000000000000284,34,0,29,0,72,5
hardware_only,79,40.462824192718955,40.462824192718955,40.462824192718955,0.025892461270435624,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,80,41.651082875477165,41.651082875477165,41.651082875477165,0.026233610282509593,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,81,42.492179754175396,42.492179754175396,42.492179754175396,0.02652593653222578,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,82,42.12921026066346,42.12921026066346,42.12921026066346,0.026450481722582707,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,83,41.925547171365196,41.925547171365196,41.925547171365196,0.026388635754081298,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,84,41.67168504078319,41.67168504078319,41.67168504078319,0.026256512862071764,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,85,41.6873392850347,41.6873392850347,41.6873392850347,0.02622485318499764,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,86,41.028325518687296,41.028325518687296,41.028325518687296,0.02600289717947578,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,87,41.06161058028415,41.06161058028415,41.06161058028415,0.025991229487958935,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,88,41.23096964566052,41.23096964566052,41.23096964566052,0.02611446149690389,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,89,41.92382544607502,41.92382544607502,41.92382544607502,0.026330170518427405,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,90,42.24977107603937,42.24977107603937,42.24977107603937,0.02633776840463704,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,91,43.01287582746223,43.01287582746223,43.01287582746223,0.026538305006403945,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,92,43.4543149442601,43.4543149442601,43.4543149442601,0.026681969658496632,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,93,42.731430696130055,42.731430696130055,42.731430696130055,0.026552009659016922,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,94,43.16149768038188,43.16149768038188,43.16149768038188,0.026580289109253363,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,95,43.27576701677971,43.27576701677971,43.27576701677971,0.02663729123295001,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,96,43.59530134846663,43.59530134846663,43.59530134846663,0.026698411110042095,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,97,43.12861389718598,43.12861389718598,43.12861389718598,0.026581405283298554,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,98,43.33542578174075,43.33542578174075,43.33542578174075,0.026662113121114956,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,99,44.65941124638941,44.65941124638941,44.65941124638941,0.027067185723154127,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,100,44.89054625886167,44.89054625886167,44.89054625886167,0.02711949404178219,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,101,44.78158650315707,44.78158650315707,44.78158650315707,0.02714122308626122,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,102,44.61030006806114,44.61030006806114,44.61030006806114,0.02707859409080068,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,103,44.33529850278443,44.33529850278443,44.33529850278443,0.026979206018526606,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,104,44.56118434678973,44.56118434678973,44.56118434678973,0.027096082740409404,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,105,44.58207063118311,44.58207063118311,44.58207063118311,0.027171831481120193,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,106,44.9922120630609,44.9922120630609,44.9922120630609,0.02721906560382087,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,107,45.602752348223184,45.602752348223184,45.602752348223184,0.02735639726114708,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,108,45.724012073913066,45.724012073913066,45.724012073913066,0.027414067953193257,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,109,46.13596459092409,46.13596459092409,46.13596459092409,0.027408854947249834,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,110,46.31941331075931,46.31941331075931,46.31941331075931,0.027484949115727166,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,111,46.039485278494205,46.039485278494205,46.039485278494205,0.027382174795054042,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,112,47.21357561779889,47.21357561779889,47.21357561779889,0.027727764298573012,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,113,47.39444861408079,47.39444861408079,47.39444861408079,0.02778500362777033,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,114,47.343106007495045,47.343106007495045,47.343106007495045,0.027828124752499288,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,115,47.12061896751417,47.12061896751417,47.12061896751417,0.027762448912335473,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,116,47.26610703372959,47.26610703372959,47.26610703372959,0.027705063742519027,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,117,47.09317548955042,47.09317548955042,47.09317548955042,0.02776676409310538,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,118,47.176193561928855,47.176193561928855,47.176193561928855,0.027774244903717032,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,119,47.89304121603826,47.89304121603826,47.89304121603826,0.027927210360605963,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
static_sensitivity,0,27.118269150577788,27.118269150577788,27.118269150577788,0.023281723256557404,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,1,26.61708361934728,26.61708361934728,26.61708361934728,0.02308498396616251,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,2,26.96474817753177,26.96474817753177,26.96474817753177,0.02320935957834115,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,3,27.349447945561224,27.349447945561224,27.349447945561224,0.02337440915681441,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,4,26.991773661547974,26.991773661547974,26.991773661547974,0.023195995798241022,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,5,26.35682100550125,26.35682100550125,26.35682100550125,0.02297139508560681,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,6,27.032438563099163,27.032438563099163,27.032438563099163,0.023218666734704123,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,7,27.056426031139402,27.056426031139402,27.056426031139402,0.02320025025448997,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,8,27.306152534199573,27.306152534199573,27.306152534199573,0.023334197795398748,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
