policy,module_name,shard_id,projection_id,block_id,projection_name,execution_index,row_shard_index,col_shard_index,sim_input_start,sim_input_end,sim_output_start,sim_output_end,tile_id,tier_start,tiers_used,used_rows,used_cols,weights_in_shard,group_total_weights,module_num_weights,shard_weight,sensitivity_score,sensitivity_score_unit,sensitivity_reference_noise_std,shard_importance,utilization,trace_seed,placement_seed
static_sensitivity,decoder_stack.layers.3.ffn2,decoder_stack.layers.3.ffn2#r5c0,block_3/mlp.c_proj,block_3,mlp.c_proj,303,5,0,2560,3072,0,512,38,6,1,512,512,262144,2359296,2359296,0.1111111111111111,0.9666221786910064,delta_ppl_total,0.023,0.1074024642990007,1.0,42,42
static_sensitivity,decoder_stack.layers.3.ffn2,decoder_stack.layers.3.ffn2#r5c1,block_3/mlp.c_proj,block_3,mlp.c_proj,303,5,1,2560,3072,512,768,14,6,1,512,256,131072,2359296,2359296,0.05555555555555555,0.9666221786910064,delta_ppl_total,0.023,0.05370123214950035,0.5,42,42
static_sensitivity,decoder_stack.layers.4.q_proj_out,decoder_stack.layers.4.q_proj_out#r0c0,block_5/attn.c_attn,block_5,attn.c_attn,500,0,0,0,512,0,512,28,0,1,512,512,262144,1769472,589824,0.14814814814814814,1.2303912313897905,delta_ppl_total,0.023,0.18228018242811708,1.0,42,42
static_sensitivity,decoder_stack.layers.4.q_proj_out,decoder_stack.layers.4.q_proj_out#r0c1,block_5/attn.c_attn,block_5,attn.c_attn,500,0,1,0,512,512,768,29,0,1,512,256,131072,1769472,589824,0.07407407407407407,1.2303912313897905,delta_ppl_total,0.023,0.09114009121405854,0.5,42,42
static_sensitivity,decoder_stack.layers.4.q_proj_out,decoder_stack.layers.4.q_proj_out#r1c0,block_5/attn.c_attn,block_5,attn.c_attn,500,1,0,512,768,0,512,30,0,1,256,512,131072,1769472,589824,0.07407407407407407,1.2303912313897905,delta_ppl_total,0.023,0.09114009121405854,0.5,42,42
static_sensitivity,decoder_stack.layers.4.q_proj_out,decoder_stack.layers.4.q_proj_out#r1c1,block_5/attn.c_attn,block_5,attn.c_attn,500,1,1,512,768,512,768,31,0,1,256,256,65536,1769472,589824,0.037037037037037035,1.2303912313897905,delta_ppl_total,0.023,0.04557004560702927,0.25,42,42
static_sensitivity,decoder_stack.layers.4.k_proj_out,decoder_stack.layers.4.k_proj_out#r0c0,block_5/attn.c_attn,block_5,attn.c_attn,500,0,0,0,512,0,512,22,0,1,512,512,262144,1769472,589824,0.14814814814814814,1.2303912313897905,delta_ppl_total,0.023,0.18228018242811708,1.0,42,42
static_sensitivity,decoder_stack.layers.4.k_proj_out,decoder_stack.layers.4.k_proj_out#r0c1,block_5/attn.c_attn,block_5,attn.c_attn,500,0,1,0,512,512,768,25,0,1,512,256,131072,1769472,589824,0.07407407407407407,1.2303912313897905,delta_ppl_total,0.023,0.09114009121405854,0.5,42,42
static_sensitivity,decoder_stack.layers.4.k_proj_out,decoder_stack.layers.4.k_proj_out#r1c0,block_5/attn.c_attn,block_5,attn.c_attn,500,1,0,512,768,0,512,26,0,1,256,512,131072,1769472,589824,0.07407407407407407,1.2303912313897905,delta_ppl_total,0.023,0.09114009121405854,0.5,42,42
static_sensitivity,decoder_stack.layers.4.k_proj_out,decoder_stack.layers.4.k_proj_out#r1c1,block_5/attn.c_attn,block_5,attn.c_attn,500,1,1,512,768,512,768,27,0,1,256,256,65536,1769472,589824,0.037037037037037035,1.2303912313897905,delta_ppl_total,0.023,0.04557004560702927,0.25,42,42
static_sensitivity,decoder_stack.layers.4.v_proj_out,decoder_stack.layers.4.v_proj_out#r0c0,block_5/attn.c_attn,block_5,attn.c_attn,500,0,0,0,512,0,512,32,0,1,512,512,262144,1769472,589824,0.14814814814814814,1.2303912313897905,delta_ppl_total,0.023,0.18228018242811708,1.0,42,42
static_sensitivity,decoder_stack.layers.4.v_proj_out,decoder_stack.layers.4.v_proj_out#r0c1,block_5/attn.c_attn,block_5,attn.c_attn,500,0,1,0,512,512,768,33,0,1,512,256,131072,1769472,589824,0.07407407407407407,1.2303912313897905,delta_ppl_total,0.023,0.09114009121405854,0.5,42,42
static_sensitivity,decoder_stack.layers.4.v_proj_out,decoder_stack.layers.4.v_proj_out#r1c0,block_5/attn.c_attn,block_5,attn.c_attn,500,1,0,512,768,0,512,34,0,1,256,512,131072,1769472,589824,0.07407407407407407,1.2303912313897905,delta_ppl_total,0.023,0.09114009121405854,0.5,42,42
static_sensitivity,decoder_stack.layers.4.v_proj_out,decoder_stack.layers.4.v_proj_out#r1c1,block_5/attn.c_attn,block_5,attn.c_attn,500,1,1,512,768,512,768,35,0,1,256,256,65536,1769472,589824,0.037037037037037035,1.2303912313897905,delta_ppl_total,0.023,0.04557004560702927,0.25,42,42
static_sensitivity,decoder_stack.layers.4.out_proj,decoder_stack.layers.4.out_proj#r0c0,block_4/attn.c_proj,block_4,attn.c_proj,401,0,0,0,512,0,512,62,5,1,512,512,262144,589824,589824,0.4444444444444444,0.03443619924909243,delta_ppl_total,0.023,0.015304977444041079,1.0,42,42
static_sensitivity,decoder_stack.layers.4.out_proj,decoder_stack.layers.4.out_proj#r0c1,block_4/attn.c_proj,block_4,attn.c_proj,401,0,1,0,512,512,768,63,5,1,512,256,131072,589824,589824,0.2222222222222222,0.03443619924909243,delta_ppl_total,0.023,0.0076524887220205395,0.5,42,42
static_sensitivity,decoder_stack.layers.4.out_proj,decoder_stack.layers.4.out_proj#r1c0,block_4/attn.c_proj,block_4,attn.c_proj,401,1,0,512,768,0,512,64,5,1,256,512,131072,589824,589824,0.2222222222222222,0.03443619924909243,delta_ppl_total,0.023,0.0076524887220205395,0.5,42,42
static_sensitivity,decoder_stack.layers.4.out_proj,decoder_stack.layers.4.out_proj#r1c1,block_4/attn.c_proj,block_4,attn.c_proj,401,1,1,512,768,512,768,65,5,1,256,256,65536,589824,589824,0.1111111111111111,0.03443619924909243,delta_ppl_total,0.023,0.0038262443610102698,0.25,42,42
static_sensitivity,decoder_stack.layers.4.ffn1,decoder_stack.layers.4.ffn1#r0c0,block_4/mlp.c_fc,block_4,mlp.c_fc,402,0,0,0,512,0,512,18,0,1,512,512,262144,2359296,2359296,0.1111111111111111,0.5316511568749547,delta_ppl_total,0.023,0.05907235076388385,1.0,42,42
static_sensitivity,decoder_stack.layers.4.ffn1,decoder_stack.layers.4.ffn1#r0c1,block_4/mlp.c_fc,block_4,mlp.c_fc,402,0,1,0,512,512,1024,19,0,1,512,512,262144,2359296,2359296,0.1111111111111111,0.5316511568749547,delta_ppl_total,0.023,0.05907235076388385,1.0,42,42
static_sensitivity,decoder_stack.layers.4.ffn1,decoder_stack.layers.4.ffn1#r0c2,block_4/mlp.c_fc,block_4,mlp.c_fc,402,0,2,0,512,1024,1536,20,0,1,512,512,262144,2359296,2359296,0.1111111111111111,0.5316511568749547,delta_ppl_total,0.023,0.05907235076388385,1.0,42,42
static_sensitivity,decoder_stack.layers.4.ffn1,decoder_stack.layers.4.ffn1#r0c3,block_4/mlp.c_fc,block_4,mlp.c_fc,402,0,3,0,512,1536,2048,21,0,1,512,512,262144,2359296,2359296,0.1111111111111111,0.5316511568749547,delta_ppl_total,0.023,0.05907235076388385,1.0,42,42
static_sensitivity,decoder_stack.layers.4.ffn1,decoder_stack.layers.4.ffn1#r0c4,block_4/mlp.c_fc,block_4,mlp.c_fc,402,0,4,0,512,2048,2560,37,7,1,512,512,262144,2359296,2359296,0.1111111111111111,0.5316511568749547,delta_ppl_total,0.023,0.05907235076388385,1.0,42,42
static_sensitivity,decoder_stack.layers.4.ffn1,decoder_stack.layers.4.ffn1#r0c5,block_4/mlp.c_fc,block_4,mlp.c_fc,402,0,5,0,512,2560,3072,60,7,1,512,512,262144,2359296,2359296,0.1111111111111111,0.5316511568749547,delta_ppl_total,0.023,0.05907235076388385,1.0,42,42
static_sensitivity,decoder_stack.layers.4.ffn1,decoder_stack.layers.4.ffn1#r1c0,block_4/mlp.c_fc,block_4,mlp.c_fc,402,1,0,512,768,0,512,24,7,1,256,512,131072,2359296,2359296,0.05555555555555555,0.5316511568749547,delta_ppl_total,0.023,0.029536175381941924,0.5,42,42
static_sensitivity,decoder_stack.layers.4.ffn1,decoder_stack.layers.4.ffn1#r1c1,block_4/mlp.c_fc,block_4,mlp.c_fc,402,1,1,512,768,512,1024,43,7,1,256,512,131072,2359296,2359296,0.05555555555555555,0.5316511568749547,delta_ppl_total,0.023,0.029536175381941924,0.5,42,42
static_sensitivity,decoder_stack.layers.4.ffn1,decoder_stack.layers.4.ffn1#r1c2,block_4/mlp.c_fc,block_4,mlp.c_fc,402,1,2,512,768,1024,1536,67,7,1,256,512,131072,2359296,2359296,0.05555555555555555,0.5316511568749547,delta_ppl_total,0.023,0.029536175381941924,0.5,42,42
static_sensitivity,decoder_stack.layers.4.ffn1,decoder_stack.layers.4.ffn1#r1c3,block_4/mlp.c_fc,block_4,mlp.c_fc,402,1,3,512,768,1536,2048,41,7,1,256,512,131072,2359296,2359296,0.05555555555555555,0.5316511568749547,delta_ppl_total,0.023,0.029536175381941924,0.5,42,42
static_sensitivity,decoder_stack.layers.4.ffn1,decoder_stack.layers.4.ffn1#r1c4,block_4/mlp.c_fc,block_4,mlp.c_fc,402,1,4,512,768,2048,2560,38,7,1,256,512,131072,2359296,2359296,0.05555555555555555,0.5316511568749547,delta_ppl_total,0.023,0.029536175381941924,0.5,42,42
static_sensitivity,decoder_stack.layers.4.ffn1,decoder_stack.layers.4.ffn1#r1c5,block_4/mlp.c_fc,block_4,mlp.c_fc,402,1,5,512,768,2560,3072,14,7,1,256,512,131072,2359296,2359296,0.05555555555555555,0.5316511568749547,delta_ppl_total,0.023,0.029536175381941924,0.5,42,42
static_sensitivity,decoder_stack.layers.4.ffn2,decoder_stack.layers.4.ffn2#r0c0,block_4/mlp.c_proj,block_4,mlp.c_proj,403,0,0,0,512,0,512,57,0,1,512,512,262144,2359296,2359296,0.1111111111111111,0.34283692270215055,delta_ppl_total,0.023,0.03809299141135006,1.0,42,42
static_sensitivity,decoder_stack.layers.4.ffn2,decoder_stack.layers.4.ffn2#r0c1,block_4/mlp.c_proj,block_4,mlp.c_proj,403,0,1,0,512,512,768,58,0,1,512,256,131072,2359296,2359296,0.05555555555555555,0.34283692270215055,delta_ppl_total,0.023,0.01904649570567503,0.5,42,42
static_sensitivity,decoder_stack.layers.4.ffn2,decoder_stack.layers.4.ffn2#r1c0,block_4/mlp.c_proj,block_4,mlp.c_proj,403,1,0,512,1024,0,512,59,0,1,512,512,262144,2359296,2359296,0.1111111111111111,0.34283692270215055,delta_ppl_total,0.023,0.03809299141135006,1.0,42,42
static_sensitivity,decoder_stack.layers.4.ffn2,decoder_stack.layers.4.ffn2#r1c1,block_4/mlp.c_proj,block_4,mlp.c_proj,403,1,1,512,1024,512,768,61,0,1,512,256,131072,2359296,2359296,0.05555555555555555,0.34283692270215055,delta_ppl_total,0.023,0.01904649570567503,0.5,42,42
static_sensitivity,decoder_stack.layers.4.ffn2,decoder_stack.layers.4.ffn2#r2c0,block_4/mlp.c_proj,block_4,mlp.c_proj,403,2,0,1024,1536,0,512,62,0,1,512,512,262144,2359296,2359296,0.1111111111111111,0.34283692270215055,delta_ppl_total,0.023,0.03809299141135006,1.0,42,42
static_sensitivity,decoder_stack.layers.4.ffn2,decoder_stack.layers.4.ffn2#r2c1,block_4/mlp.c_proj,block_4,mlp.c_proj,403,2,1,1024,1536,512,768,63,0,1,512,256,131072,2359296,2359296,0.05555555555555555,0.34283692270215055,delta_ppl_total,0.023,0.01904649570567503,0.5,42,42
static_sensitivity,decoder_stack.layers.4.ffn2,decoder_stack.layers.4.ffn2#r3c0,block_4/mlp.c_proj,block_4,mlp.c_proj,403,3,0,1536,2048,0,512,64,0,1,512,512,262144,2359296,2359296,0.1111111111111111,0.34283692270215055,delta_ppl_total,0.023,0.03809299141135006,1.0,42,42
static_sensitivity,decoder_stack.layers.4.ffn2,decoder_stack.layers.4.ffn2#r3c1,block_4/mlp.c_proj,block_4,mlp.c_proj,403,3,1,1536,2048,512,768,65,0,1,512,256,131072,2359296,2359296,0.05555555555555555,0.34283692270215055,delta_ppl_total,0.023,0.01904649570567503,0.5,42,42
static_sensitivity,decoder_stack.layers.4.ffn2,decoder_stack.layers.4.ffn2#r4c0,block_4/mlp.c_proj,block_4,mlp.c_proj,403,4,0,2048,2560,0,512,66,0,1,512,512,262144,2359296,2359296,0.1111111111111111,0.34283692270215055,delta_ppl_total,0.023,0.03809299141135006,1.0,42,42
static_sensitivity,decoder_stack.layers.4.ffn2,decoder_stack.layers.4.ffn2#r4c1,block_4/mlp.c_proj,block_4,mlp.c_proj,403,4,1,2048,2560,512,768,68,0,1,512,256,131072,2359296,2359296,0.05555555555555555,0.34283692270215055,delta_ppl_total,0.023,0.01904649570567503,0.5,42,42
static_sensitivity,decoder_stack.layers.4.ffn2,decoder_stack.layers.4.ffn2#r5c0,block_4/mlp.c_proj,block_4,mlp.c_proj,403,5,0,2560,3072,0,512,69,0,1,512,512,262144,2359296,2359296,0.1111111111111111,0.34283692270215055,delta_ppl_total,0.023,0.03809299141135006,1.0,42,42
static_sensitivity,decoder_stack.layers.4.ffn2,decoder_stack.layers.4.ffn2#r5c1,block_4/mlp.c_proj,block_4,mlp.c_proj,403,5,1,2560,3072,512,768,70,0,1,512,256,131072,2359296,2359296,0.05555555555555555,0.34283692270215055,delta_ppl_total,0.023,0.01904649570567503,0.5,42,42
static_sensitivity,decoder_stack.layers.5.q_proj_out,decoder_stack.layers.5.q_proj_out#r0c0,block_6/attn.c_attn,block_6,attn.c_attn,600,0,0,0,512,0,512,44,0,1,512,512,262144,1769472,589824,0.14814814814814814,1.1965366107972308,delta_ppl_total,0.023,0.1772646830810712,1.0,42,42
static_sensitivity,decoder_stack.layers.5.q_proj_out,decoder_stack.layers.5.q_proj_out#r0c1,block_6/attn.c_attn,block_6,attn.c_attn,600,0,1,0,512,512,768,45,0,1,512,256,131072,1769472,589824,0.07407407407407407,1.1965366107972308,delta_ppl_total,0.023,0.0886323415405356,0.5,42,42
static_sensitivity,decoder_stack.layers.5.q_proj_out,decoder_stack.layers.5.q_proj_out#r1c0,block_6/attn.c_attn,block_6,attn.c_attn,600,1,0,512,768,0,512,47,0,1,256,512,131072,1769472,589824,0.07407407407407407,1.1965366107972308,delta_ppl_total,0.023,0.0886323415405356,0.5,42,42
static_sensitivity,decoder_stack.layers.5.q_proj_out,decoder_stack.layers.5.q_proj_out#r1c1,block_6/attn.c_attn,block_6,attn.c_attn,600,1,1,512,768,512,768,48,0,1,256,256,65536,1769472,589824,0.037037037037037035,1.1965366107972308,delta_ppl_total,0.023,0.0443161707702678,0.25,42,42
static_sensitivity,decoder_stack.layers.5.k_proj_out,decoder_stack.layers.5.k_proj_out#r0c0,block_6/attn.c_attn,block_6,attn.c_attn,600,0,0,0,512,0,512,36,0,1,512,512,262144,1769472,589824,0.14814814814814814,1.1965366107972308,delta_ppl_total,0.023,0.1772646830810712,1.0,42,42
static_sensitivity,decoder_stack.layers.5.k_proj_out,decoder_stack.layers.5.k_proj_out#r0c1,block_6/attn.c_attn,block_6,attn.c_attn,600,0,1,0,512,512,768,39,0,1,512,256,131072,1769472,589824,0.07407407407407407,1.1965366107972308,delta_ppl_total,0.023,0.0886323415405356,0.5,42,42
static_sensitivity,decoder_stack.layers.5.k_proj_out,decoder_stack.layers.5.k_proj_out#r1c0,block_6/attn.c_attn,block_6,attn.c_attn,600,1,0,512,768,0,512,40,0,1,256,512,131072,1769472,589824,0.07407407407407407,1.1965366107972308,delta_ppl_total,0.023,0.0886323415405356,0.5,42,42
static_sensitivity,decoder_stack.layers.5.k_proj_out,decoder_stack.layers.5.k_proj_out#r1c1,block_6/attn.c_attn,block_6,attn.c_attn,600,1,1,512,768,512,768,42,0,1,256,256,65536,1769472,589824,0.037037037037037035,1.1965366107972308,delta_ppl_total,0.023,0.0443161707702678,0.25,42,42
static_sensitivity,decoder_stack.layers.5.v_proj_out,decoder_stack.layers.5.v_proj_out#r0c0,block_6/attn.c_attn,block_6,attn.c_attn,600,0,0,0,512,0,512,49,0,1,512,512,262144,1769472,589824,0.14814814814814814,1.1965366107972308,delta_ppl_total,0.023,0.1772646830810712,1.0,42,42
static_sensitivity,decoder_stack.layers.5.v_proj_out,decoder_stack.layers.5.v_proj_out#r0c1,block_6/attn.c_attn,block_6,attn.c_attn,600,0,1,0,512,512,768,50,0,1,512,256,131072,1769472,589824,0.07407407407407407,1.1965366107972308,delta_ppl_total,0.023,0.0886323415405356,0.5,42,42
static_sensitivity,decoder_stack.layers.5.v_proj_out,decoder_stack.layers.5.v_proj_out#r1c0,block_6/attn.c_attn,block_6,attn.c_attn,600,1,0,512,768,0,512,51,0,1,256,512,131072,1769472,589824,0.07407407407407407,1.1965366107972308,delta_ppl_total,0.023,0.0886323415405356,0.5,42,42
static_sensitivity,decoder_stack.layers.5.v_proj_out,decoder_stack.layers.5.v_proj_out#r1c1,block_6/attn.c_attn,block_6,attn.c_attn,600,1,1,512,768,512,768,52,0,1,256,256,65536,1769472,589824,0.037037037037037035,1.1965366107972308,delta_ppl_total,0.023,0.0443161707702678,0.25,42,42
static_sensitivity,decoder_stack.layers.5.out_proj,decoder_stack.layers.5.out_proj#r0c0,block_5/attn.c_proj,block_5,attn.c_proj,501,0,0,0,512,0,512,18,5,1,512,512,262144,589824,589824,0.4444444444444444,0.07990336355947818,delta_ppl_total,0.023,0.035512606026434745,1.0,42,42
static_sensitivity,decoder_stack.layers.5.out_proj,decoder_stack.layers.5.out_proj#r0c1,block_5/attn.c_proj,block_5,attn.c_proj,501,0,1,0,512,512,768,19,5,1,512,256,131072,589824,589824,0.2222222222222222,0.07990336355947818,delta_ppl_total,0.023,0.017756303013217373,0.5,42,42
static_sensitivity,decoder_stack.layers.5.out_proj,decoder_stack.layers.5.out_proj#r1c0,block_5/attn.c_proj,block_5,attn.c_proj,501,1,0,512,768,0,512,20,5,1,256,512,131072,589824,589824,0.2222222222222222,0.07990336355947818,delta_ppl_total,0.023,0.017756303013217373,0.5,42,42
static_sensitivity,decoder_stack.layers.5.out_proj,decoder_stack.layers.5.out_proj#r1c1,block_5/attn.c_proj,block_5,attn.c_proj,501,1,1,512,768,512,768,21,5,1,256,256,65536,589824,589824,0.1111111111111111,0.07990336355947818,delta_ppl_total,0.023,0.008878151506608686,0.25,42,42
static_sensitivity,decoder_stack.layers.5.ffn1,decoder_stack.layers.5.ffn1#r0c0,block_5/mlp.c_fc,block_5,mlp.c_fc,502,0,0,0,512,0,512,57,1,1,512,512,262144,2359296,2359296,0.1111111111111111,0.2549498171737106,delta_ppl_total,0.023,0.028327757463745624,1.0,42,42
static_sensitivity,decoder_stack.layers.5.ffn1,decoder_stack.layers.5.ffn1#r0c1,block_5/mlp.c_fc,block_5,mlp.c_fc,502,0,1,0,512,512,1024,58,1,1,512,512,262144,2359296,2359296,0.1111111111111111,0.2549498171737106,delta_ppl_total,0.023,0.028327757463745624,1.0,42,42
static_sensitivity,decoder_stack.layers.5.ffn1,decoder_stack.layers.5.ffn1#r0c2,block_5/mlp.c_fc,block_5,mlp.c_fc,502,0,2,0,512,1024,1536,59,1,1,512,512,262144,2359296,2359296,0.1111111111111111,0.2549498171737106,delta_ppl_total,0.023,0.028327757463745624,1.0,42,42
static_sensitivity,decoder_stack.layers.5.ffn1,decoder_stack.layers.5.ffn1#r0c3,block_5/mlp.c_fc,block_5,mlp.c_fc,502,0,3,0,512,1536,2048,61,1,1,512,512,262144,2359296,2359296,0.1111111111111111,0.2549498171737106,delta_ppl_total,0.023,0.028327757463745624,1.0,42,42
static_sensitivity,decoder_stack.layers.5.ffn1,decoder_stack.layers.5.ffn1#r0c4,block_5/mlp.c_fc,block_5,mlp.c_fc,502,0,4,0,512,2048,2560,62,1,1,512,512,262144,2359296,2359296,0.1111111111111111,0.2549498171737106,delta_ppl_total,0.023,0.028327757463745624,1.0,42,42
static_sensitivity,decoder_stack.layers.5.ffn1,decoder_stack.layers.5.ffn1#r0c5,block_5/mlp.c_fc,block_5,mlp.c_fc,502,0,5,0,512,2560,3072,63,1,1,512,512,262144,2359296,2359296,0.1111111111111111,0.2549498171737106,delta_ppl_total,0.023,0.028327757463745624,1.0,42,42
static_sensitivity,decoder_stack.layers.5.ffn1,decoder_stack.layers.5.ffn1#r1c0,block_5/mlp.c_fc,block_5,mlp.c_fc,502,1,0,512,768,0,512,64,1,1,256,512,131072,2359296,2359296,0.05555555555555555,0.2549498171737106,delta_ppl_total,0.023,0.014163878731872812,0.5,42,42
static_sensitivity,decoder_stack.layers.5.ffn1,decoder_stack.layers.5.ffn1#r1c1,block_5/mlp.c_fc,block_5,mlp.c_fc,502,1,1,512,768,512,1024,65,1,1,256,512,131072,2359296,2359296,0.05555555555555555,0.2549498171737106,delta_ppl_total,0.023,0.014163878731872812,0.5,42,42
static_sensitivity,decoder_stack.layers.5.ffn1,decoder_stack.layers.5.ffn1#r1c2,block_5/mlp.c_fc,block_5,mlp.c_fc,502,1,2,512,768,1024,1536,66,1,1,256,512,131072,2359296,2359296,0.05555555555555555,0.2549498171737106,delta_ppl_total,0.023,0.014163878731872812,0.5,42,42
static_sensitivity,decoder_stack.layers.5.ffn1,decoder_stack.layers.5.ffn1#r1c3,block_5/mlp.c_fc,block_5,mlp.c_fc,502,1,3,512,768,1536,2048,68,1,1,256,512,131072,2359296,2359296,0.05555555555555555,0.2549498171737106,delta_ppl_total,0.023,0.014163878731872812,0.5,42,42
static_sensitivity,decoder_stack.layers.5.ffn1,decoder_stack.layers.5.ffn1#r1c4,block_5/mlp.c_fc,block_5,mlp.c_fc,502,1,4,512,768,2048,2560,69,1,1,256,512,131072,2359296,2359296,0.05555555555555555,0.2549498171737106,delta_ppl_total,0.023,0.014163878731872812,0.5,42,42
static_sensitivity,decoder_stack.layers.5.ffn1,decoder_stack.layers.5.ffn1#r1c5,block_5/mlp.c_fc,block_5,mlp.c_fc,502,1,5,512,768,2560,3072,70,1,1,256,512,131072,2359296,2359296,0.05555555555555555,0.2549498171737106,delta_ppl_total,0.023,0.014163878731872812,0.5,42,42
static_sensitivity,decoder_stack.layers.5.ffn2,decoder_stack.layers.5.ffn2#r0c0,block_5/mlp.c_proj,block_5,mlp.c_proj,503,0,0,0,512,0,512,57,3,1,512,512,262144,2359296,2359296,0.1111111111111111,0.15960571719351932,delta_ppl_total,0.023,0.0177339685770577,1.0,42,42
static_sensitivity,decoder_stack.layers.5.ffn2,decoder_stack.layers.5.ffn2#r0c1,block_5/mlp.c_proj,block_5,mlp.c_proj,503,0,1,0,512,512,768,58,3,1,512,256,131072,2359296,2359296,0.05555555555555555,0.15960571719351932,delta_ppl_total,0.023,0.00886698428852885,0.5,42,42
static_sensitivity,decoder_stack.layers.5.ffn2,decoder_stack.layers.5.ffn2#r1c0,block_5/mlp.c_proj,block_5,mlp.c_proj,503,1,0,512,1024,0,512,59,3,1,512,512,262144,2359296,2359296,0.1111111111111111,0.15960571719351932,delta_ppl_total,0.023,0.0177339685770577,1.0,42,42
static_sensitivity,decoder_stack.layers.5.ffn2,decoder_stack.layers.5.ffn2#r1c1,block_5/mlp.c_proj,block_5,mlp.c_proj,503,1,1,512,1024,512,768,61,3,1,512,256,131072,2359296,2359296,0.05555555555555555,0.15960571719351932,delta_ppl_total,0.023,0.00886698428852885,0.5,42,42
static_sensitivity,decoder_stack.layers.5.ffn2,decoder_stack.layers.5.ffn2#r2c0,block_5/mlp.c_proj,block_5,mlp.c_proj,503,2,0,1024,1536,0,512,62,3,1,512,512,262144,2359296,2359296,0.1111111111111111,0.15960571719351932,delta_ppl_total,0.023,0.0177339685770577,1.0,42,42
static_sensitivity,decoder_stack.layers.5.ffn2,decoder_stack.layers.5.ffn2#r2c1,block_5/mlp.c_proj,block_5,mlp.c_proj,503,2,1,1024,1536,512,768,63,3,1,512,256,131072,2359296,2359296,0.05555555555555555,0.15960571719351932,delta_ppl_total,0.023,0.00886698428852885,0.5,42,42
static_sensitivity,decoder_stack.layers.5.ffn2,decoder_stack.layers.5.ffn2#r3c0,block_5/mlp.c_proj,block_5,mlp.c_proj,503,3,0,1536,2048,0,512,64,3,1,512,512,262144,2359296,2359296,0.1111111111111111,0.15960571719351932,delta_ppl_total,0.023,0.0177339685770577,1.0,42,42
static_sensitivity,decoder_stack.layers.5.ffn2,decoder_stack.layers.5.ffn2#r3c1,block_5/mlp.c_proj,block_5,mlp.c_proj,503,3,1,1536,2048,512,768,65,3,1,512,256,131072,2359296,2359296,0.05555555555555555,0.15960571719351932,delta_ppl_total,0.023,0.00886698428852885,0.5,42,42
static_sensitivity,decoder_stack.layers.5.ffn2,decoder_stack.layers.5.ffn2#r4c0,block_5/mlp.c_proj,block_5,mlp.c_proj,503,4,0,2048,2560,0,512,66,3,1,512,512,262144,2359296,2359296,0.1111111111111111,0.15960571719351932,delta_ppl_total,0.023,0.0177339685770577,1.0,42,42
static_sensitivity,decoder_stack.layers.5.ffn2,decoder_stack.layers.5.ffn2#r4c1,block_5/mlp.c_proj,block_5,mlp.c_proj,503,4,1,2048,2560,512,768,68,3,1,512,256,131072,2359296,2359296,0.05555555555555555,0.15960571719351932,delta_ppl_total,0.023,0.00886698428852885,0.5,42,42
static_sensitivity,decoder_stack.layers.5.ffn2,decoder_stack.layers.5.ffn2#r5c0,block_5/mlp.c_proj,block_5,mlp.c_proj,503,5,0,2560,3072,0,512,69,3,1,512,512,262144,2359296,2359296,0.1111111111111111,0.15960571719351932,delta_ppl_total,0.023,0.0177339685770577,1.0,42,42
static_sensitivity,decoder_stack.layers.5.ffn2,decoder_stack.layers.5.ffn2#r5c1,block_5/mlp.c_proj,block_5,mlp.c_proj,503,5,1,2560,3072,512,768,70,3,1,512,256,131072,2359296,2359296,0.05555555555555555,0.15960571719351932,delta_ppl_total,0.023,0.00886698428852885,0.5,42,42
static_sensitivity,decoder_stack.layers.6.q_proj_out,decoder_stack.layers.6.q_proj_out#r0c0,block_7/attn.c_attn,block_7,attn.c_attn,700,0,0,0,512,0,512,62,2,1,512,512,262144,1769472,589824,0.14814814814814814,0.6175429872970554,delta_ppl_total,0.023,0.09148784996993413,1.0,42,42
static_sensitivity,decoder_stack.layers.6.q_proj_out,decoder_stack.layers.6.q_proj_out#r0c1,block_7/attn.c_attn,block_7,attn.c_attn,700,0,1,0,512,512,768,63,2,1,512,256,131072,1769472,589824,0.07407407407407407,0.6175429872970554,delta_ppl_total,0.023,0.045743924984967065,0.5,42,42
static_sensitivity,decoder_stack.layers.6.q_proj_out,decoder_stack.layers.6.q_proj_out#r1c0,block_7/attn.c_attn,block_7,attn.c_attn,700,1,0,512,768,0,512,64,2,1,256,512,131072,1769472,589824,0.07407407407407407,0.6175429872970554,delta_ppl_total,0.023,0.045743924984967065,0.5,42,42
static_sensitivity,decoder_stack.layers.6.q_proj_out,decoder_stack.layers.6.q_proj_out#r1c1,block_7/attn.c_attn,block_7,attn.c_attn,700,1,1,512,768,512,768,65,2,1,256,256,65536,1769472,589824,0.037037037037037035,0.6175429872970554,delta_ppl_total,0.023,0.022871962492483532,0.25,42,42
static_sensitivity,decoder_stack.layers.6.k_proj_out,decoder_stack.layers.6.k_proj_out#r0c0,block_7/attn.c_attn,block_7,attn.c_attn,700,0,0,0,512,0,512,57,2,1,512,512,262144,1769472,589824,0.14814814814814814,0.6175429872970554,delta_ppl_total,0.023,0.09148784996993413,1.0,42,42
static_sensitivity,decoder_stack.layers.6.k_proj_out,decoder_stack.layers.6.k_proj_out#r0c1,block_7/attn.c_attn,block_7,attn.c_attn,700,0,1,0,512,512,768,58,2,1,512,256,131072,1769472,589824,0.07407407407407407,0.6175429872970554,delta_ppl_total,0.023,0.045743924984967065,0.5,42,42
